"RootAr","WordAr","GrammarFormDesc"
س م و,وَالسَّمَآءِ,Noun
س م و,السَّمٰوٰتِ,Noun
س م و,وَالسَّمَآءِ,Noun
س م و,وَالسَّمَآءِ,Noun
س م و,السَّمَآءِ,Noun
س م و,وَالسَّمَآءِ,Noun
س م و,سَمَّيۡتُهَا,Verb
س م و,سَمَّيۡتُمُوۡهَاۤ,Verb
س م و,سَمَّيۡتُمُوۡهَاۤ,Verb
س م و,سَمُّوۡهُمۡ‌ؕ,Verb
س م و,سَمّٰٮكُمُ,Verb
س م و,سَمَّيۡتُمُوۡهَاۤ,Verb
س م و,لَيُسَمُّوۡنَ,Verb
س م و,تُسَمّٰى,Verb
س م و,سَمِيًّا‏,Noun
س م و,سَمِيًّا‏,Noun
س م و,مُّسَمًّى,Adjective
س م و,مُّسَمًّى,Adjective
س م و,مُّسَمًّى‌ۚ,Adjective
س م و,مُّسَمًّىؕ‏,Adjective
س م و,مُّسَمًّى‌ؕ,Adjective
س م و,مُّسَمًّى,Noun
س م و,مُّسَمًّى‌ؕ,Noun
س م و,مُّسَمًّى‌ؕ,Noun
س م و,مُّسَمًّى‌‌ۚ,Noun
س م و,مُّسَمًّى,Noun
س م و,مُّسَمًّى,Noun
س م و,مُّسَمًّى,Noun
س م و,مُّسَمًّى‌ؕ,Noun
س م و,مُّسَمًّى,Noun
س م و,مُّسَمًّىؕ,Noun
س م و,مُّسَمًّىۚ,Noun
س م و,مُّسَمًّى‌ؕ,Noun
س م و,مُّسَمًّى‌ؕ,Noun
س م و,مُّسَمًّى,Noun
س م و,مُّسَمًّى,Noun
س م و,مُّسَمًّى‌ؕ,Noun
س ن ب ل,سُنۡۢبُلِهٖۤ,Noun
س ن ب ل,سَنَابِلَ,Noun
س ن ب ل,سُنۡۢبُلَةٍ,Noun
س ن ب ل,سُنۡۢبُلٰتٍ,Noun
س ن ب ل,سُنۡۢبُلٰتٍ,Noun
س ن د,مُّسَنَّدَةٌ   ‌ؕ,Adjective
س ن م,تَسۡنِيۡمٍۙ‏,Noun
س ن ن,وَالسِّنَّ,Noun
س ن ن,بِالسِّنِّۙ,Noun
س ن ن,سُنَنٌۙ,Noun
س ن ن,سُنَنَ,Noun
س ن ن,سُنَّتُ,Noun
س ن ن,سُنَّةُ,Noun
س ن ن,سُنَّةَ,Noun
س ن ن,لِسُنَّتِنَا,Noun
س ن ن,سُنَّةُ,Noun
س ن ن,سُنَّةَ,Noun
س ن ن,سُنَّةَ,Noun
س ن ن,لِسُنَّةِ,Noun
س ن ن,سُنَّتَ,Noun
س ن ن,لِسُنَّتِ,Noun
س ن ن,لِسُنَّتِ,Noun
س ن ن,سُنَّتَ,Noun
س ن ن,سُنَّةَ,Noun
س ن ن,لِسُنَّةِ,Noun
س ن ن,مَّسۡنُوۡنٍ‌ۚ‏,Noun
س ن ن,مَّسۡنُوۡنٍ‏,Noun
س ن ن,مَّسۡنُوۡنٍ‏,Noun
س ن ه,يَتَسَنَّهۡ‌ۚ,Verb
س ن و,سَنَا,Noun
س ن و,سَنَةٍۚ,Noun
س ن و,سَنَةً‌‌ ۚ,Noun
س ن و,سَنَةٍ,Noun
س ن و,سَنَةٍ,Noun
س ن و,سَنَةٍ,Noun
س ن و,سَنَةً  ۙ,Noun
س ن و,سَنَةٍ‌ۚ‏,Noun
س ن و,بِالسِّنِيۡنَ,Noun
س ن و,السِّنِيۡنَ,Noun
س ن و,سِنِيۡنَ‏,Noun
س ن و,سِنِيۡنَ,Noun
س ن و,السِّنِيۡنَ,Noun
س ن و,سِنِيۡنَ,Noun
س ن و,سِنِيۡنَ,Noun
س ن و,سِنِيۡنَ‏,Noun
س ن و,سِنِيۡنَۙ‏,Noun
س ن و,سِنِيۡنَۙ‏,Noun
س ن و,سِنِيۡنَ‌ ؕ,Noun
س ن و,سِنِيۡنَ,Time adverb
س ه ر,بِالسَّاهِرَةِؕ‏,Noun
س ه ل,سُهُوۡلِهَا,Noun
س ه م,فَسَاهَمَ,Verb
س ه و,سَاهُوۡنَۙ‏,Noun
س ه و,سَاهُوۡنَۙ‏,Noun
س و ا,اَسَاۡتُمۡ,Verb
س و ا,اَسَآءُوا,Verb
س و ا,اَسَآءَ,Verb
س و ا,اَسَآءَ,Verb
س و ا,اَسَآءُوۡا,Verb
س و ا,اَسۡوَاَ,Noun
س و ا,اَسۡوَاَ,Noun
س و ا,تَسُؤۡهُمۡ,Verb
س و ا,وَسَآءَ,Verb
س و ا,فَسَآءَ,Verb
س و ا,وَسَآءَتۡ,Verb
س و ا,وَسَآءَتۡ,Verb
س و ا,سَآءَ,Verb
س و ا,تَسُؤۡكُمۡ‌ۚ,Verb
س و ا,سَآءَ,Verb
س و ا,سَآءَ,Verb
س و ا,سَآءَ,Verb
س و ا,سَآءَ,Verb
س و ا,تَسُؤۡهُمۡ‌ۚ,Verb
س و ا,سِىۡٓءَ,Verb
س و ا,سَآءَ,Verb
س و ا,سَآءَ,Verb
س و ا,لِيَسُـوْءا,Verb
س و ا,وَّسَآءَ,Verb
س و ا,وَسَآءَتۡ,Verb
س و ا,وَسَآءَ,Verb
س و ا,سَآءَتۡ,Verb
س و ا,فَسَآءَ,Verb
س و ا,فَسَآءَ,Verb
س و ا,سَآءَ,Verb
س و ا,سِىۡٓءَ,Verb
س و ا,فَسَآءَ,Verb
س و ا,سَآءَ,Verb
س و ا,وَسَآءَتۡ,Verb
س و ا,سَآءَ,Verb
س و ا,سَآءَ,Verb
س و ا,سِیْٓــَٔتۡ,Verb
س و ا,السَّوۡءِ‌ؕ,Noun
س و ا,السَّوۡءِ‌ۚ,Noun
س و ا,سَوۡءٍ,Noun
س و ا,سَوۡءٍ,Noun
س و ا,سَوۡءٍ,Noun
س و ا,السَّوۡءِ‌ؕ,Noun
س و ا,السَّوۡءِ‌ؕ,Noun
س و ا,السَّوۡءِ‌ ۚ,Noun
س و ا,السَّوۡءِ   ۖۚ,Noun
س و ا,سُوۡٓءَ,Noun
س و ا,بِالسُّوۡٓءِ,Noun
س و ا,سُوۡٓءٍ ۚۛ,Noun
س و ا,سُوۡٓءٌۙ,Noun
س و ا,السُّوۡٓءَ,Noun
س و ا,سُوۡٓءًا,Noun
س و ا,سُوۡٓءً,Noun
س و ا,بِالسُّوۡٓءِ,Noun
س و ا,سُوۡٓءٍ,Noun
س و ا,سُوۡٓءًۢا,Noun
س و ا,سُوۡٓءَ,Noun
س و ا,بِسُوۡٓءٍ,Noun
س و ا,سُوۡٓءَ,Noun
س و ا,السُّوۡۤءِ,Noun
س و ا,سُوۡٓءَ,Noun
س و ا,السُّۤوۡءُ‌ ‌ۛۚ,Noun
س و ا,سُوۡۤءُ,Noun
س و ا,بِسُوۡٓءٍ‌ؕ,Noun
س و ا,بِسُوۡٓءٍ,Noun
س و ا,السُّۤوۡءَ,Noun
س و ا,سُوۡۤءًا,Noun
س و ا,سُوۡۤءٍ‌ؕ,Noun
س و ا,بِالسُّوۡٓءِ,Noun
س و ا,سُوۡۤءًا,Noun
س و ا,سُوۡۤءُ,Noun
س و ا,سُوۡۤءَ,Noun
س و ا,سُوۡۤءُ,Noun
س و ا,سُوۡۤءَ,Noun
س و ا,وَالسُّوۡۤءَ,Noun
س و ا,سُوۡۤءٍؕ,Noun
س و ا,سُوۡۤءِ,Noun
س و ا,السُّوۡۤءَ,Noun
س و ا,السُّوۡۤءَ,Noun
س و ا,سُوۡٓءٍ,Noun
س و ا,بِسُوۡٓءٍ,Noun
س و ا,سُوۡٓءُ,Noun
س و ا,سُوۡٓءٍ,Noun
س و ا,سُوۡٓءٍ‌,Noun
س و ا,السُّوۡٓءَ,Noun
س و ا,سُوۡٓءٍ,Noun
س و ا,سُوۡٓءًا,Noun
س و ا,سُوۡٓءُ,Noun
س و ا,سُوۡٓءَ,Noun
س و ا,سُوۡٓءِ,Noun
س و ا,السُّوۡٓءُ,Noun
س و ا,سُوۡٓءُ,Noun
س و ا,سُوۡٓءُ,Noun
س و ا,سُوۡٓءُ,Noun
س و ا,سُوۡٓءُ,Noun
س و ا,بِالسُّوۡٓءِ,Noun
س و ا,سَوۡاَةَ,Noun
س و ا,سَوۡاَةَ,Noun
س و ا,سَوۡاٰتِهِمَا,Noun
س و ا,سَوۡءٰتُهُمَا,Noun
س و ا,سَوۡاٰتِكُمۡ,Noun
س و ا,سَوۡءٰتِهِمَا ؕ,Noun
س و ا,سَوۡءٰاتُہُمَا,Noun
س و ا,السُّوۡٓآٰى,Noun
س و ا,سَيِّاٰتِكُمۡ‌ؕ,Noun
س و ا,سَيِّاٰتِنَا,Noun
س و ا,سَيِّاٰتِهِمۡ,Noun
س و ا,السَّيِّاٰتِ‌ۚ,Noun
س و ا,سَيِّاٰتِكُمۡ,Noun
س و ا,سَيِّاٰتِكُمۡ,Noun
س و ا,سَيِّاٰتِهِمۡ,Noun
س و ا,السَّيِّاٰتِ,Noun
س و ا,وَالسَّيِّاٰتِ,Noun
س و ا,سَيِّاٰتِكُمۡ,Noun
س و ا,السَّيِّاٰتِ,Noun
س و ا,السَّيِّاٰتُ,Noun
س و ا,السَّيِّاٰتِ‌ؕ,Noun
س و ا,السَّيِّاٰتِ‌ؕ,Noun
س و ا,سَيِّاٰتُ,Noun
س و ا,السَّيِّاٰتِ,Noun
س و ا,سَيِّاٰتِهِمۡ,Noun
س و ا,السَّيِّاٰتِ,Noun
س و ا,السَّيِّاٰتِ,Noun
س و ا,سَيِّاٰتِهِمۡ,Noun
س و ا,السَّيِّاٰتِ,Noun
س و ا,سَيِّاٰتُ,Noun
س و ا,سَيِّاٰتُ,Noun
س و ا,سَيِّاٰتُ,Noun
س و ا,السَّيِّاٰتِؕ,Noun
س و ا,السَّيِّاٰتِ,Noun
س و ا,سَيِّاٰتِ,Noun
س و ا,السَّيِّاٰتِ,Noun
س و ا,السَّيِّاٰتِ,Noun
س و ا,سَيِّاٰتُ,Noun
س و ا,سَيِّاٰتِهِمۡ,Noun
س و ا,سَيِّاٰتِهِمۡ,Noun
س و ا,سَيِّاٰتِهِمۡ‌ؕ,Noun
س و ا,سَيِّاٰتِهٖ,Noun
س و ا,سَيِّاٰتِهٖ,Noun
س و ا,سَيِّاٰتِكُمۡ,Noun
س و ا,سَيِّئًاؕ,Adjective
س و ا,السَّيّیٴِؕ,Adjective
س و ا,السَّيِّـئُ,Adjective
س و ا,سَيِّئُهٗ,Noun
س و ا,سَيِّئَةً,Adjective
س و ا,سَيِّئَةً,Noun
س و ا,سَيِّئَةٌ,Noun
س و ا,سَيِّئَةٌ,Noun
س و ا,سَيِّئَةٍ,Noun
س و ا,بِالسَّيِّئَةِ,Noun
س و ا,السَّيِّئَةِ,Noun
س و ا,سَيِّئَةٌ,Noun
س و ا,سَيِّئَةٍۢ,Noun
س و ا,بِالسَّيِّئَةِ,Noun
س و ا,السَّيِّئَةَ,Noun
س و ا,السَّيِّئَةَ‌ ؕ,Noun
س و ا,بِالسَّيِّئَةِ,Noun
س و ا,بِالسَّيِّئَةِ,Noun
س و ا,السَّيِّئَةَ,Noun
س و ا,بِالسَّيِّئَةِ,Noun
س و ا,سَيِّئَةٌ ۢ,Noun
س و ا,سَيِّئَةً,Noun
س و ا,السَّيِّئَةُ  ؕ,Noun
س و ا,سَيِّئَةٍ,Noun
س و ا,سَيِّئَةٌ,Noun
س و ا,سَيِّئَةٌۢ,Noun
س و ا,الۡمُسِىۡٓءُؕ,Noun
س و ح,بِسَاحَتِهِمۡ,Noun
س و د,وَّتَسۡوَدُّ,Verb
س و د,اسۡوَدَّتۡ,Verb
س و د,الۡاَسۡوَدِ,Adjective
س و د,سُوۡدٌ‏,Adjective
س و د,وَسَيِّدًا,Noun
س و د,سَيِّدَهَا,Noun
س و د,سَادَتَنَا,Noun
س و د,مُسۡوَدًّا,Noun
س و د,مُسۡوَدًّا,Noun
س و د,مُّسۡوَدَّةٌ   ؕ,Adjective
س و ر,اَسَاوِرَ,Noun
س و ر,اَسَاوِرَ,Noun
س و ر,اَسَاوِرَ,Noun
س و ر,اَسۡوِرَةٌ,Noun
س و ر,اَسَاوِرَ,Noun
س و ر,تَسَوَّرُوۡا,Verb
س و ر,بِسُوۡرٍ,Noun
س و ر,بِسُوۡرَةٍ,Noun
س و ر,سُوۡرَةٌ,Noun
س و ر,سُوۡرَةٌ,Noun
س و ر,سُوۡرَةٌ,Noun
س و ر,سُوۡرَةٌ,Noun
س و ر,بِسُوۡرَةٍ,Noun
س و ر,سُوَرٍ,Noun
س و ر,سُوۡرَةٌ,Noun
س و ر,سُوۡرَةٌ   ‌ۚ,Noun
س و ر,سُوۡرَةٌ,Noun
س و ط,سَوۡطَ,Noun
س و ع,السَّاعَةُ,Noun
س و ع,السَّاعَةُ,Noun
س و ع,السَّاعَةِ,Noun
س و ع,سَاعَةِ,Noun
س و ع,سَاعَةً,Noun
س و ع,سَاعَةً‌,Noun
س و ع,السَّاعَةُ,Noun
س و ع,السَّاعَةَ,Noun
س و ع,سَاعَةً‌,Noun
س و ع,السَّاعَةِ,Noun
س و ع,السَّاعَةَ,Noun
س و ع,السَّاعَةَ,Noun
س و ع,السَّاعَةَ ؕ,Noun
س و ع,السَّاعَةَ,Noun
س و ع,السَّاعَةِ,Noun
س و ع,السَّاعَةِ,Noun
س و ع,السَّاعَةَ,Noun
س و ع,السَّاعَةُ,Noun
س و ع,بِالسَّاعَةِ‌,Noun
س و ع,بِالسَّاعَةِ,Noun
س و ع,السَّاعَةُ,Noun
س و ع,السَّاعَةُ,Noun
س و ع,السَّاعَةُ,Noun
س و ع,سَاعَةٍ  ‌ؕ,Noun
س و ع,السَّاعَةِ‌ۚ,Noun
س و ع,السَّاعَةِؕ,Noun
س و ع,السَّاعَةَ,Noun
س و ع,السَّاعَةُ  ؕ,Noun
س و ع,سَاعَةً,Noun
س و ع,السَّاعَةُ,Noun
س و ع,السَّاعَةَ,Noun
س و ع,السَّاعَةِ‌ؕ,Noun
س و ع,السَّاعَةَ,Noun
س و ع,السَّاعَةَ,Noun
س و ع,السَّاعَةِ,Noun
س و ع,لِّلسَّاعَةِ,Noun
س و ع,السَّاعَةَ,Noun
س و ع,السَّاعَةِ‌ۚ,Noun
س و ع,السَّاعَةُ,Noun
س و ع,وَّالسَّاعَةُ,Noun
س و ع,السَّاعَةُۙ,Noun
س و ع,سَاعَةً,Noun
س و ع,السَّاعَةَ,Noun
س و ع,السَّاعَةُ,Noun
س و ع,السَّاعَةُ,Noun
س و ع,وَالسَّاعَةُ,Noun
س و ع,السَّاعَةِ,Noun
س و ع,سَاعَةً‌,Time adverb
س و ع,سُوَاعًا ۙ,Proper noun
س و غ,سَآٮِٕغًا,Noun
س و غ,سَآٮِٕغٌ,Noun
س و غ,يُسِيۡـغُهٗ,Verb
س و ق,سَاقَيۡهَا‌ؕ,Noun
س و ق,سَاقٍ,Noun
س و ق,السَّاقُ,Noun
س و ق,بِالسَّاقِۙ‏,Noun
س و ق,سَآٮِٕقٌ,Noun
س و ق,الۡاَسۡوَاقِ‌ؕ,Noun
س و ق,الۡاَسۡوَاقِ‌ؕ,Noun
س و ق,بِالسُّوۡقِ,Noun
س و ق,يُعۡجِبُ,Noun
س و ق,سُقۡنٰهُ,Verb
س و ق,يُسَاقُوۡنَ,Verb
س و ق,وَّنَسُوۡقُ,Verb
س و ق,نَسُوۡقُ,Verb
س و ق,فَسُقۡنٰهُ,Verb
س و ق,وَسِيۡقَ,Verb
س و ق,وَسِيۡقَ,Verb
س و ق,الۡمَسَاقُؕ‏,Noun
س و ل,سَوَّلَتۡ,Verb
س و ل,سَوَّلَتۡ,Verb
س و ل,سَوَّلَتۡ,Verb
س و ل,سَوَّلَ,Verb
س و م,تُسِيۡمُوۡنَ‏,Verb
س و م,بِسِيۡمٰهُمۡ‌ۚ,Noun
س و م,بِسِيۡمٰٮهُمۡ‌ۚ,Noun
س و م,بِسِيۡمٰٮهُمۡ,Noun
س و م,بِسِيۡمٰهُمۡ‌ؕ,Noun
س و م,فِىۡ,Noun
س و م,بِسِيۡمٰهُمۡ,Noun
س و م,الۡمُسَوَّمَةِ,Adjective
س و م,مُّسَوَّمَةً,Noun
س و م,مُّسَوَّمَةً,Noun
س و م,مُسَوِّمِيۡنَ‏,Noun
س و م,يَسُوۡمُوۡنَكُمۡ,Verb
س و م,يَسُوۡمُوۡنَكُمۡ,Verb
س و م,يَّسُوۡمُهُمۡ,Verb
س و م,يَسُوۡمُوۡنَـكُمۡ,Verb
س و ي,اسۡتَوٰۤى,Verb
س و ي,يَسۡتَوِى,Verb
س و ي,يَسۡتَوِىۡ,Verb
س و ي,يَسۡتَوِى,Verb
س و ي,اسۡتَوٰى,Verb
س و ي,يَسۡتَوٗنَ,Verb
س و ي,اسۡتَوٰى,Verb
س و ي,يَسۡتَوِيٰنِ,Verb
س و ي,وَاسۡتَوَتۡ,Verb
س و ي,اسۡتَوٰى,Verb
س و ي,يَسۡتَوِى,Verb
س و ي,تَسۡتَوِى,Verb
س و ي,يَسۡتَوٗنَ‌ؕ,Verb
س و ي,يَسۡتَوِىۡ,Verb
س و ي,اسۡتَوٰى‏,Verb
س و ي,اسۡتَوَيۡتَ,Verb
س و ي,اسۡتَوٰى,Verb
س و ي,وَاسۡتَوٰٓى,Verb
س و ي,اسۡتَوٰى,Verb
س و ي,يَسۡتَوٗنَ‏,Verb
س و ي,يَسۡتَوِىۡ,Verb
س و ي,يَسۡتَوِىۡ,Verb
س و ي,يَسۡتَوِىۡ,Verb
س و ي,يَسۡتَوِىۡ,Verb
س و ي,يَسۡتَوِيٰنِ,Verb
س و ي,يَسۡتَوِىۡ,Verb
س و ي,اسۡتَوٰىۤ,Verb
س و ي,تَسۡتَوِىۡ,Verb
س و ي,لِتَسۡتَوٗا,Verb
س و ي,اسۡتَوَيۡتُمۡ,Verb
س و ي,عَلٰى,Verb
س و ي,فَاسۡتَوٰىۙ‏,Verb
س و ي,اسۡتَوٰى,Verb
س و ي,يَسۡتَوِىۡ,Verb
س و ي,يَسۡتَوِىۡۤ,Verb
س و ي,تُسَوّٰى,Verb
س و ي,سَاوٰى,Verb
س و ي,سَوَآءٍۢ,Adjective
س و ي,سَوَآءٌ,Noun
س و ي,سَوَآءَ,Noun
س و ي,سَوَآءً‌ؕ,Noun
س و ي,سَوَآءً‌,Noun
س و ي,سَوَآءَ,Noun
س و ي,سَوَآءِ,Noun
س و ي,سَوَآءِ,Noun
س و ي,سَوَآءٌ,Noun
س و ي,سَوَآءٍ‌ؕ,Noun
س و ي,سَوَآءٌ,Noun
س و ي,سَوَآءٌ,Noun
س و ي,سَوَآءٌ‌,Noun
س و ي,سَوَآءٍ‌ؕ,Noun
س و ي,سَوَآءَ,Noun
س و ي,سَوَآءٌ,Noun
س و ي,سَوَآءَ,Noun
س و ي,سَوَآءٌ,Noun
س و ي,وَسَوَآءٌ,Noun
س و ي,سَوَآءِ,Noun
س و ي,سَوَآءِ,Noun
س و ي,سَوَآءً,Noun
س و ي,سَوَآءِ,Noun
س و ي,سَوَآءً,Noun
س و ي,سَوَآءٌ,Noun
س و ي,سَوَآءَ,Noun
س و ي,سَوَآءٌ,Noun
س و ي,فَسَوّٰٮهُنَّ,Verb
س و ي,سَوَّيۡتُهٗ,Verb
س و ي,سَوّٰٮكَ,Verb
س و ي,نُسَوِّيۡكُمۡ,Verb
س و ي,سَوّٰٮهُ,Verb
س و ي,سَوَّيۡتُهٗ,Verb
س و ي,نُّسَوِّىَ,Verb
س و ي,فَسَوّٰىۙ‏,Verb
س و ي,فَسَوَّٮهَاۙ‏,Verb
س و ي,فَسَوّٰٮكَ,Verb
س و ي,فَسَوّٰى ۙ‏,Verb
س و ي,سَوَّاٮهَاۙ‏,Verb
س و ي,فَسَوّٰٮهَاۙ‏,Verb
س و ي,سُوًى‏,Adjective
س و ي,سَوِيًّا‏,Adjective
س و ي,سَوِيًّا‏,Adjective
س و ي,السَّوِىِّ,Adjective
س و ي,سَوِيًّا‏,Noun
س و ي,سَوِيًّا,Noun
س ي ب,سَآٮِٕبَةٍ,Noun
س ي ح,فَسِيۡحُوۡا,Verb
س ي ح,سٰٓٮِٕحٰتٍ,Adjective
س ي ح,السّاۤٮِٕحُوۡنَ,Noun
س ي ر,فَسِيۡرُوۡا,Verb
س ي ر,سِيۡرُوۡا,Verb
س ي ر,يَسِيۡرُوۡا,Verb
س ي ر,فَسِيۡرُوۡا,Verb
س ي ر,يَسِيۡرُوۡا,Verb
س ي ر,سِيۡرُوۡا,Verb
س ي ر,وَسَارَ,Verb
س ي ر,سِيۡرُوۡا,Verb
س ي ر,يَسِيۡرُوۡا,Verb
س ي ر,سِيۡرُوۡا,Verb
س ي ر,سِيۡرُوۡا,Verb
س ي ر,يَسِيۡرُوۡا,Verb
س ي ر,يَسِيۡرُوۡا,Verb
س ي ر,يَسِيۡرُوۡا,Verb
س ي ر,يَسِيۡرُوۡا,Verb
س ي ر,وَّتَسِيۡرُ,Verb
س ي ر,وَلِلسَّيَّارَةِ‌ۚ,Noun
س ي ر,السَّيَّارَةِ,Noun
س ي ر,سَيَّارَةٌ,Noun
س ي ر,السَّيۡرَؕ,Noun
س ي ر,سَيۡرًاؕ‏,Noun
س ي ر,يُسَيِّرُكُمۡ,Verb
س ي ر,سُيِّرَتۡ,Verb
س ي ر,نُسَيِّرُ,Verb
س ي ر,وَّسُيِّرَتِ,Verb
س ي ر,سُيِّرَتۡۙ‏,Verb
س ي ر,سِيۡرَتَهَا,Noun
س ي ل,وَاَسَلۡنَا,Verb
س ي ل,فَسَالَتۡ,Verb
س ي ل,السَّيۡلُ,Noun
س ي ل,سَيۡلَ,Noun
ع ب ا,يَعۡبَـؤُا,Verb
ع ب ث,تَعۡبَثُوۡنَۙ‏,Verb
ع ب ث,عَبَثًا,Noun
ع ب د,عٰبِدِيۡنَؕ‏,Adjective
ع ب د,عٰبِدُوۡنَ‏,Noun
ع ب د,الۡعٰبِدُوۡنَ,Noun
ع ب د,عٰبِدِيۡنَ‏,Noun
ع ب د,عٰبِدِيۡنَ ۙ‌ۚ‏,Noun
ع ب د,لِلۡعٰبِدِيۡنَ‏,Noun
ع ب د,عٰبِدُوۡنَ‌ۚ‏,Noun
ع ب د,الۡعٰبِدِيۡنَ‏,Noun
ع ب د,عٰبِدُوۡنَ,Noun
ع ب د,عَابِدٌ,Noun
ع ب د,عٰبِدُوۡنَ,Noun
ع ب د,عِبَادَتِهٖ,Noun
ع ب د,عِبَادَتِهٖ,Noun
ع ب د,عِبَادَتِكُمۡ,Noun
ع ب د,بِعِبَادَةِ,Noun
ع ب د,لِـعِبَادَتِهٖ‌ؕ,Noun
ع ب د,بِعِبَادَتِهِمۡ,Noun
ع ب د,عِبَادَتِهٖ,Noun
ع ب د,عِبَادَتِىۡ,Noun
ع ب د,بِعِبَادَتِهِمۡ,Noun
ع ب د,عَبَّدتَّ,Verb
ع ب د,نَعۡبُدُ,Verb
ع ب د,اعۡبُدُوۡا,Verb
ع ب د,تَعۡبُدُوۡنَ,Verb
ع ب د,تَعۡبُدُوۡنَ,Verb
ع ب د,نَعۡبُدُ,Verb
ع ب د,تَعۡبُدُوۡنَ‏,Verb
ع ب د,فَاعۡبُدُوۡهُ‌ؕ,Verb
ع ب د,نَـعۡبُدَ,Verb
ع ب د,وَاعۡبُدُوا,Verb
ع ب د,وَعَبَدَ,Verb
ع ب د,اعۡبُدُوۡا,Verb
ع ب د,اَتَعۡبُدُوۡنَ,Verb
ع ب د,اعۡبُدُوا,Verb
ع ب د,اَعۡبُدَ,Verb
ع ب د,فَاعۡبُدُوۡهُ‌ۚ,Verb
ع ب د,اعۡبُدُوا,Verb
ع ب د,اعۡبُدُوۡا,Verb
ع ب د,لِنَعۡبُدَ,Verb
ع ب د,يَعۡبُدُ,Verb
ع ب د,اعۡبُدُوۡا,Verb
ع ب د,اعۡبُدُوا,Verb
ع ب د,لِيَعۡبُدُوۡۤا,Verb
ع ب د,فَاعۡبُدُوۡهُ‌ؕ,Verb
ع ب د,وَيَعۡبُدُوۡنَ,Verb
ع ب د,تَعۡبُدُوۡنَ‏,Verb
ع ب د,اَعۡبُدُ,Verb
ع ب د,تَعۡبُدُوۡنَ,Verb
ع ب د,اَعۡبُدُ,Verb
ع ب د,تَعۡبُدُوۡاۤ,Verb
ع ب د,تَعۡبُدُوۡۤا,Verb
ع ب د,اعۡبُدُوۡا,Verb
ع ب د,اعۡبُدُوۡا,Verb
ع ب د,نَّـعۡبُدَ,Verb
ع ب د,يَعۡبُدُ,Verb
ع ب د,اعۡبُدُوۡا,Verb
ع ب د,يَعۡبُدُ,Verb
ع ب د,يَعۡبُدُ,Verb
ع ب د,يَعۡبُدُوۡنَ,Verb
ع ب د,يَعۡبُدُ,Verb
ع ب د,فَاعۡبُدۡهُ,Verb
ع ب د,تَعۡبُدُوۡنَ,Verb
ع ب د,تَعۡبُدُوۡۤا,Verb
ع ب د,اَعۡبُدَ,Verb
ع ب د,يَعۡبُدُ,Verb
ع ب د,نَّـعۡبُدَ,Verb
ع ب د,وَاعۡبُدۡ,Verb
ع ب د,عَبَدۡنَا,Verb
ع ب د,اعۡبُدُوۡا,Verb
ع ب د,وَيَعۡبُدُوۡنَ,Verb
ع ب د,تَعۡبُدُوۡنَ‏,Verb
ع ب د,تَعۡبُدُوۡۤا,Verb
ع ب د,يَعۡبُدُوۡنَ,Verb
ع ب د,فَاعۡبُدُوۡهُ‌ؕ,Verb
ع ب د,تَعۡبُدُ,Verb
ع ب د,تَعۡبُدِ,Verb
ع ب د,يَعۡبُدُوۡنَ,Verb
ع ب د,فَاعۡبُدۡهُ,Verb
ع ب د,فَاعۡبُدۡنِىۡ ۙ,Verb
ع ب د,فَاعۡبُدُوۡنِ‏,Verb
ع ب د,اَفَتَعۡبُدُوۡنَ,Verb
ع ب د,تَعۡبُدُوۡنَ,Verb
ع ب د,فَاعۡبُدُوۡنِ‏,Verb
ع ب د,تَعۡبُدُوۡنَ,Verb
ع ب د,يَّعۡبُدُ,Verb
ع ب د,وَيَعۡبُدُوۡنَ,Verb
ع ب د,وَاعۡبُدُوۡا,Verb
ع ب د,اعۡبُدُوۡا,Verb
ع ب د,اعۡبُدُوۡا,Verb
ع ب د,يَعۡبُدُوۡنَنِىۡ,Verb
ع ب د,يَعۡبُدُوۡنَ,Verb
ع ب د,وَيَعۡبُدُوۡنَ,Verb
ع ب د,تَعۡبُدُوۡنَ‏,Verb
ع ب د,نَـعۡبُدُ,Verb
ع ب د,تَعۡبُدُوۡنَۙ‏,Verb
ع ب د,تَعۡبُدُوۡنَۙ‏,Verb
ع ب د,تَّعۡبُدُ,Verb
ع ب د,اعۡبُدُوۡا,Verb
ع ب د,اَعۡبُدَ,Verb
ع ب د,يَعۡبُدُوۡنَ‏,Verb
ع ب د,اعۡبُدُوۡا,Verb
ع ب د,تَعۡبُدُوۡنَ,Verb
ع ب د,تَعۡبُدُوۡنَ,Verb
ع ب د,وَاعۡبُدُوۡهُ,Verb
ع ب د,اعۡبُدُوۡا,Verb
ع ب د,فَاعۡبُدُوۡنِ‏,Verb
ع ب د,يَعۡبُدُوۡنَ‏,Verb
ع ب د,يَعۡبُدُوۡنَ,Verb
ع ب د,يَعۡبُدُ,Verb
ع ب د,اَعۡبُدُ,Verb
ع ب د,تَعۡبُدُوۡا,Verb
ع ب د,اعۡبُدُوۡنِىۡ  ؔ‌ؕ,Verb
ع ب د,يَعۡبُدُوۡنَۙ‏,Verb
ع ب د,تَعۡبُدُوۡنَ‌ۚ‏,Verb
ع ب د,اَتَعۡبُدُوۡنَ,Verb
ع ب د,تَعۡبُدُوۡنَۙ‏,Verb
ع ب د,فَاعۡبُدِ,Verb
ع ب د,نَعۡبُدُهُمۡ,Verb
ع ب د,اَعۡبُدَ,Verb
